id,name,source_norm,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
41ad6ba1,Preset,random,-0.5654304706989784,0.94354604742891,0.9537585686760895,-1.2537214719319623,1.038446446309794,-0.5028387552930407,-2.6277157028027402,1.1124867398037044,-1.0617678077546882,0.25200555351556286,-0.015338396096543219,-0.5312306318070188,-0.5673518657269173,-1.5156611942186797,0.01605394139347187,-0.06691023611975226,0.8288735217116395,-0.017841381229606726,-1.6881582897026899,0.4899603486324686
e5b60039,Preset,random,0.7270261175849222,-1.9470577530140967,-1.1590754343635872,1.0588562815188856,0.3391784805561043,0.5940459040124522,-0.048313391930033506,2.2909207971165304,-0.8596529597664678,1.101379562382182,2.233819118374453,1.050953734472192,0.1747198241625882,0.6187420887639805,1.399468847630233,-0.14148453811927156,0.664648794617509,0.564129729992072,1.3323879068652185,-0.15338249162527356
6098d7b1,Preset,random,-0.8698692406119478,-0.5965198851384532,1.4367010367482782,-0.19276109342792996,-0.29663894668011365,0.6066558980374551,-0.9550390126562909,0.6477542944536049,-0.46130409970213926,-1.8481683458468596,-0.33890221508445945,-0.05722569182664541,-0.23045615576004713,-1.0463740396667545,0.86751912300819,-0.13640122274118457,0.8005658435787543,-1.291627296747405,1.7035581714345183,0.11848282099400817
da079652,Preset,random,-0.4745172150688865,-0.5746897876315057,-1.7684645522599414,1.0171313326529965,0.7156871651410822,-0.5279058431750877,-0.9303527624158797,-0.26893716018508457,-0.33896873829788915,0.07950393002074205,1.4469758872701088,0.9242877393697292,0.03038088067253685,0.36027239228107333,-0.5408582237289202,-1.0152313797038481,1.2955104065034995,-0.5298500601177182,0.1919209855634531,-1.3495790105982182
5986745f,Preset,random,1.7100164317118676,-1.7845978015915405,-1.2814180179356571,-0.024628080049158535,-0.2886840612174175,-0.5241643297222994,0.5776187893465237,-1.2380344546814481,1.1363702767190567,0.8499848786179831,0.7527676501890767,-0.49464386153965023,0.9029556296028857,0.6320605771556541,0.2832916142395216,-1.0721072192420582,0.3730368673844382,0.22844507528450314,-0.5731661908803674,-0.18664152460781558
b6d3c913,Preset,random,1.4583065169990275,-2.0226479183391217,-0.9623316639815832,-0.27662809172028063,0.3654664745110304,-0.1958496988335606,0.546458675362135,-0.9491431666595189,0.6325660679104265,0.6732391493271969,-0.36364388551901017,0.28429219105604137,0.1782396505869888,0.45869947182817267,-0.12016967947648884,0.14658913522055875,-1.104505780708525,-1.015313708355054,0.8687234429978705,0.2479575002929089
530681ec,Preset,random,1.661978979916631,-1.7739414000742997,0.1394493902241245,-2.731819820255629,-1.1002652038683947,-0.24068250529074467,-0.3739303643753853,0.5534210872304706,0.3779852967981716,3.6402812022113955,-2.055910152610484,0.4965769896146606,-0.7764799692469788,-0.7317316098212348,1.2279773745386817,0.7429166899335411,-0.5925872217750755,0.3575125279582555,-0.6185795559145306,0.6901831915946314
2091a0af,Preset,random,0.005658484291810337,0.8335332634148271,2.103616269751076,-1.2453943557189564,0.19202589841378465,1.129643903427765,-0.7339154373721068,-1.4046418897101531,0.5664117008111716,0.026319269125551447,0.8730725649821361,-1.8850687386884275,-0.39887987832556066,-1.2878287860893118,0.9878324345437693,0.7530308159287022,-0.49570366418745765,1.2992229234325163,1.2287577130445413,0.7906388039269726
c83dbe47,Preset,random,1.3563604018718263,-1.4956602364623566,-0.5555642097392268,0.8487808396132168,-0.49563761380326254,-0.5739999012405888,-0.20731261019471026,-0.11653627606532752,-0.7729923788014799,0.1879032835493237,-1.4264926712677883,0.7191161410829444,1.6437202718376325,0.5154466745057212,0.21393666071163114,-0.7568136025255985,1.3555561201255169,-0.404004460768605,0.4435023974826041,1.372440829785685
2197265d,Preset,random,-1.4384348786906245,0.14510566521568435,0.7181904253489498,-0.12380404183294512,0.20702303391813925,0.33536143755267267,-0.9879666874363048,0.2843627341908337,-0.7382573780209684,-0.7359271972823067,0.22292047833218223,0.3988195110128266,0.41106687083327703,-0.25758920950198,1.1976656752633421,0.4616082807020214,-0.046779895105478406,-1.0042638408199762,1.2788466124278008,0.5276839779567207
9c57b818,Preset,random,0.14840550494424665,0.5749038387173527,1.311629550605638,2.237639750432787,0.631051269516701,-0.6111233099410793,-0.45961161001488693,0.015747278794904913,-1.9401999694731205,-1.7059344874405762,-2.0845796150220544,-0.38886476622854355,-0.7097134180502688,-2.1858402947767464,0.3735767889206689,2.1165215927094643,-0.101364081566392,0.7538149955195604,-0.33525927310802667,1.0400170817782024
420eb600,Preset,random,-0.5461646279434212,2.1961236502784796,2.2552456994424634,2.4908536358010243,-0.2069376807798292,1.1875014566699944,0.14707857175740083,-1.5003705636234563,-0.30277484342629635,0.11349145724052408,0.2606499302365249,0.7638816972623714,-7.697354298309965e-05,0.5081118666135525,-0.5730174174129505,-1.7222255953225594,-1.3421911199189256,-0.35511147799605464,-0.21180431479344863,-0.9461339856859355
e1c20678,Preset,random,0.3661683103572932,-0.1242780539943482,-1.462050132451389,-0.4256950861163844,2.0085558649273088,-0.14574495909118235,-0.5573648894229113,-1.3384823358762579,-1.2478426258236415,0.5657644762522097,-0.8028150813182869,0.8951099751981223,-0.28740704844075277,0.0012814720693228913,-1.6310293225986376,0.4011976284275542,-0.3442417792000009,-0.8285404527841197,1.0502567009057495,-1.2397529156467977
197b043e,Preset,random,2.085307994231888,3.0813127538723113,1.4722451280511173,-1.13252787332865,4.272044756138457,-4.088623002641066,2.422599682301103,0.3958922428927761,-0.3906987582721931,-0.325629141492576,0.621087814055365,1.596803801625721,0.0004168585335119429,1.671440405567068,-0.43941040758000166,-1.1495392612116768,0.9902509874183452,1.6592884551058444,0.5215628578171069,-0.0870509248290733
b226b361,Preset,random,1.1648751234179602,-0.3806125138158089,5.1285305394321545,2.6325673099363427,-0.02120241326222033,1.338757702353289,-2.8153630003192895,-0.5390741291752409,-0.3880576300136117,-0.923685118693756,1.125995069050524,-0.11569845615999899,-0.3164938829174129,-0.0973590678847096,1.8872054338900845,-1.7495263644251766,1.1739067093524926,0.8760206987617979,1.650722744546028,0.6146442337366841
a2ef844c,Preset,random,-0.5548940379679554,-0.06469284127219084,3.60442830367195,1.285511201985922,-1.3584566845272092,-0.8667875699758528,-1.0882254760379233,0.500357862537137,1.1978656171414483,-0.5686107009781732,0.24482474842246382,0.5485244888396364,0.4208527622049858,-0.35254327327398566,1.793469775142203,-2.115622390380424,0.5286384492786841,2.644766181857162,0.7323788555692726,-1.480288484730167
15a2762d,Preset,random,-0.08834896732136575,-0.4085507651122093,1.1604520848481237,-0.015719177609966613,-0.2456570888800608,-0.237358534577176,0.17918346136738356,-1.4360830712298815,-0.7066472373431473,-0.7795823874037929,0.25573769991901113,-1.2243923720248273,1.7336439547772589,0.7378760735548991,1.038607002271396,-0.6018039065437774,0.9206779833568968,0.13420111969194662,-1.1323868802065036,-0.1534624555514802
3a1309fe,Preset,random,0.9887530571957635,0.7798888618045228,-0.43493166248622506,-1.258747616603903,0.0009716171313439268,-0.7796913112385239,-0.9690045673940468,0.03082106817065652,-0.6153914725140753,-0.3349321238006283,-2.487389280172501,-0.06050780659748525,-0.29159745171399104,0.04705945739432093,-0.23595408396880238,-0.7779245538450297,-0.2757791566490197,-0.0456107084712214,0.2850268683254091,-0.36410701729207995
64c37a4e,Preset,random,1.0885552635456817,-2.89586236895873,0.42369030474604485,0.36459909707736887,-1.1385695960739994,0.6591146012876447,1.629551940082474,0.3286074420156299,0.13861907954457087,0.7488638821194746,-1.7720058364864173,0.6027018485620197,0.1486807826131514,-1.9416083168758813,0.41228101328795574,0.7676595132264675,0.03887986724117258,0.4227779089322982,1.3042878226270118,0.7683008240624466
dea27c4a,Preset,random,0.9208856835133082,-1.506289950028952,-1.881524953033352,0.8535997143376708,0.3729289503439938,1.1067814732153338,0.12036932277550687,-0.19139792564044883,-0.17651027537603212,1.1235894110116422,0.0694985166221471,-0.16390602152818654,1.2256500611675039,0.5415199510012181,1.3708086161943205,0.12337025333347264,0.7508197380644863,0.8642297347700424,-2.38787162545388,1.1501452805677512
110a9684,Preset,random,-9.600263992245782,-2.0565007614497937,0.8681934217499697,0.4876948618535857,3.4891329272406892,0.8169371519121791,1.9221594114102714,-1.0627509741868917,0.2953154493978506,1.4500180246944083,-0.7658139687412202,-0.5090736373793834,0.4743383770008656,0.36791587051764324,0.5698511915821263,-0.3870407960606741,0.027786785543997338,0.9480906827237576,-0.9208485002222278,0.3793592611241324
c6ae2e71,Preset,random,1.1806245967184195,0.5893469973806529,2.0333673222182895,0.9863269854499642,0.5103156506238096,-0.22968045606987106,-1.7853079936319602,0.23794233339397258,0.3478971056522235,-0.9921564720754923,0.3825197936737875,0.2086650414597175,-0.9836790686991064,-1.698030235096798,0.5847191513090714,0.7697897420292512,0.8969169278127141,0.9523961328665601,-0.48532583871143403,1.1667459041958395
bbd750bf,Preset,random,-1.8084791906869135,2.0010899559223394,6.305421140349765,0.5922260840265944,-2.0191758311093855,-1.203270394689153,-1.6529251939703762,-5.392507980728428,-4.921383254759629,-2.9676310786006073,2.3699383962458467,-1.9050560774233753,-1.2830873543802355,3.5146531197862507,-5.775887671528302,0.8288201483791755,-3.0647474580678136,3.4037698157581744,-0.083703170462077,1.4700970576961516
ceeebe88,Preset,random,-1.6831082023324608,4.1740306715851005,0.4393943614494957,1.4596845618487877,-5.982761717165801,-1.4331303264734712,1.8302002022150936,1.549629646659158,-0.1425676184190443,5.304836957005779,0.9016496564128006,-0.43446685493043136,2.2527810792226437,-1.4506908607180136,-1.189037661810842,2.171370778836081,-1.4215090837461828,4.448426152831012,-0.6240423463764875,1.9093665757759903
3060319c,Preset,random,0.3098968694466592,-2.1388653784952965,0.2596655458173026,-0.9536388961702921,0.7549174691746272,0.13739582153989385,0.11205784336479709,-0.1765913638082386,1.7136620104276428,-0.4771101004529783,0.2275384234318662,1.4330395411261971,-0.6637550713418434,0.33486294533789096,0.38685896444220513,1.0895884627440902,0.05267441938338606,0.49933051067880185,-2.1598441732196942,-2.2320372591768147
580fc6e9,Preset,random,0.18069807171360733,0.12497337584841019,-0.2854116624177395,-0.12808129939736188,0.4766615838663936,-0.7222417500136654,-0.5327041601831292,0.07384120367381342,-0.1578675727416624,-0.3994358328718289,-0.05034061221168865,0.3701973219083202,0.309766566522743,-0.3941491170405125,0.25698143809861024,-1.292416327790643,-1.3711326764177383,-0.6133688224653627,-0.12973515237336947,0.32220914729923616
d2741849,Preset,random,0.6645056794507789,-0.37090883770061517,4.350342254049829,0.609446155568735,-1.0641703889568992,1.3210741461554731,-2.2921104800927403,-3.0222310110385986,-2.0802039974455995,2.7506073385182437,-3.062439794515689,0.2015315449859022,1.3021532397868703,2.75532921625503,2.2943723895686534,2.610655379902083,0.45126238548437947,0.794696081128967,0.2375142495107294,0.8489413604221562
f1b29c0a,Preset,random,1.9565794142498791,1.47976524610426,1.9974265435581504,-3.355899535417113,-2.3036707625886748,-1.1129824278661054,7.811166001537042,-1.0667846587837637,-0.8372851717371924,-1.3416603902045088,1.4340817684276261,3.205025973165586,0.7150408366360427,4.217183062418019,-0.4106328659350286,2.8426952955039577,3.3156754326938946,1.1475120195950357,0.6455890633168657,1.2935034473385199
61d76e38,Preset,random,0.38703316113157593,-2.8075631122410605,-0.5290279257663542,-0.09198138639389712,-0.5709831020570966,0.03613840282614974,-0.6372022847384536,1.0480309106171932,-0.26314585189952233,1.6480718246859076,-0.4968452914271853,1.3412864916233511,0.19803226274406202,-0.3996498283620243,-0.14918587017313056,0.0556765399570113,0.33440141712145977,-0.9038093476066409,0.4050160060943145,1.0089872566708742
74a3f08c,Preset,random,-0.860930757424284,0.17267171914115134,-1.621493485006213,0.4434801787428195,1.6448231824790882,0.20112206085688525,0.5063839049535903,-0.45936684839418873,-1.1653731266387015,0.9240265829854262,-0.054341017978210594,-0.32353681366835435,0.026615666845295052,-1.3308894376970977,-0.22610479148240653,1.1701886719911703,-0.5760628703297086,-1.4968593712518796,0.25308001372793903,0.5520671144489444
5389fee1,Preset,random,0.3363437276934629,-1.3212892664152254,0.488889791757824,1.876920957652781,-0.17448477629651174,-0.6219045269045661,-0.2779136765699088,-0.8718302469505281,1.2860994775296608,-1.1327015272403222,2.4031052587735826,0.38024957636264284,-0.18931294692680736,0.43631551845242805,0.27947279874884506,-1.7576294955195406,-0.4301580517184218,-0.4161318229847778,0.1683714720121597,-0.0406897966105077
2c9f6966,Preset,random,-4.5841160793584494,3.59475514238251,2.605171804916554,3.21536526006968,-1.889079667080819,2.2746029997210386,-5.970699892779307,1.987719295515364,3.6999493549965834,-1.3570393179383704,-0.24730352167294067,1.5192418389179878,-0.9807578201257977,3.1508952070510907,-0.9917559928146887,-2.271893494929765,-0.5611337108787727,1.819289679053409,1.4198443302903105,0.564115863776863
782d28af,Preset,random,-0.8927712420654195,-0.12839408593653487,-1.1962065545492337,2.318506847004525,-0.8525545610140475,-1.3092804662262902,0.3671976729142729,0.0745266718518096,-0.02801338110748464,0.2629126933198732,2.013029968187682,0.777193411253565,-0.27446508809223297,0.15030906960554427,-0.2833172537171198,1.0027792814538348,0.3204000316589121,-0.4993187021172095,-0.8231686283049845,-0.727620031611879
3c0e1b82,Preset,random,1.0329874071639644,1.2354234282612506,2.2646216646910986,0.5706963626405777,1.6396792471187256,-0.40501747259227855,-1.7105041219068886,-3.0481835198798732,-0.5946333753326752,2.168900635282506,-1.6651562567451457,-1.0774356018590376,1.0593633022699687,1.8889065382313208,2.404768086027576,2.1741866680622746,0.3602670780265609,-0.6372248590181886,0.2518791569810436,0.4319935763528215
c4a97b19,Preset,random,0.6137084651149134,0.01711948658475464,-1.6376218905905904,0.465227868616357,-1.129140957304938,-0.2397208880222406,-0.5969645963776419,-0.5378386968031507,0.3511878110573286,0.36074648092822004,-2.1166272315140224,1.1071367605748557,0.9738305884784143,0.4603936711743345,0.22236026007761878,-0.2595114807887632,-0.10504928329231376,0.5576603962570792,-1.0978695119425639,-1.763733718060392
92658250,Preset,random,0.21136511091343582,0.602066907423155,-0.6094787844217386,-2.044946656846758,1.1305063309511758,-0.29590376030428484,-0.5299501085855319,2.034049625615076,-0.3153139303789492,0.6708356150474007,0.3456078270578359,0.3139419023526532,-0.9049894044036391,-0.4383601520458843,-0.21923458049299194,-0.42420591151276915,-0.054186564008357634,-1.1764831486771936,0.24442588284763545,0.8351513372091759
c6c8eeb1,Preset,random,-0.4497176101404715,1.5313488342865813,-0.23157467223308034,0.6358389402747323,0.9204136568809757,-0.40710524875951687,-0.24374767373352332,-4.993002864325608,-1.880707019906437,-0.5015945388815369,1.763467893437396,-0.28672949814229653,-0.1518258488165887,1.047543083964901,-5.189797845834359,2.5526475343997848,-3.0242885696443143,0.5045372683092237,0.10234128615967585,-1.9036206636134108
5176e5cd,Preset,random,1.7488820596478,2.286874861333769,-3.1198414251144015,1.152528102715839,-3.286802682202892,-1.4404268175468766,-4.8833941904280795,-0.009904345900255865,3.7642782289367878,-1.4153107001598215,-3.3024282750721334,1.4230213810576124,-5.449516973254705,2.8729167211111375,-0.2733148811391074,3.738097271716221,4.112548718394107,1.397809674070747,-4.6621706652130115,2.959696613450985
53baf7a6,Preset,random,-0.12885271998369086,1.2578257534686543,-1.0270122435089366,-0.6014452481320406,0.39436504912587844,1.1312200749996633,0.4733352165920152,-4.556687868054916,1.5924206623331711,-0.3799204577861329,-2.956452023508989,3.1630601098338595,-1.6573110794372565,-1.1698711442740881,-1.9349539445387982,-0.6552047966969906,-4.012290528728062,-1.23293384084561,-2.274952790904135,-1.3962347954891405
15346bf2,Preset,random,-4.551253326566702,2.832869372628647,3.7679736687062424,1.8644540249030568,-0.9045972358570399,3.62124492574662,-4.320098805027153,2.8789277107478046,3.5211100894970646,-0.4698444742520777,-0.7839375517107309,1.497497090349068,2.261980943480425,2.479134566655763,-0.5849727223676084,-3.4978195284468505,-1.7089521532625216,0.8467735458357241,2.294574298032941,-0.4161625947695272
7585a8c0,Preset,random,0.9617937701633017,-0.5661442826593742,2.120573073185226,0.434102548466602,0.4687702156261965,1.1726743246739504,0.26472488729320426,-0.9941168588910105,0.1589329354743061,0.11801967625169621,1.6577643374416144,-0.9944582183238494,-1.9071595329584925,-1.5613653294038836,-0.5245526358518371,-3.14156386401906,-1.5576517260829175,-0.5824086757937508,-0.5832170681373031,1.1657833725948126
10853a4b,Preset,random,0.1722718303373032,3.5616301522331457,3.6231502301394984,3.463857149126364,0.3813500172863923,0.9339360926540442,-0.8249372550154169,-2.9655211222830475,0.32063709817374914,0.6199320904203633,-1.2247645202468243,-0.055126541031469196,0.2274897490277331,0.24737092579615746,0.5163750760947047,-1.6115666391687224,-1.2334269186817266,-1.2666877527367044,0.1558886131024813,-0.17864889102282316
5771c4d5,Preset,random,0.3009744616748205,-0.40033784073116796,-1.192827020267477,-0.786068181471109,-1.1498127888027934,-0.22774619314261207,-0.18786360148985642,-0.36190106029268293,1.1985536138853685,-0.69188094158596,-0.15755997062891328,-0.9818993592650648,0.8376657121793797,-0.2226643925669315,0.8033643159901771,-0.2265289055805707,0.5084088583145053,-0.07759847972513854,0.1969427796375573,-0.014604310698615473
063748a9,Preset,random,0.10034697982262011,-0.5205988698208037,-0.8806966482075538,1.1765929707650105,-0.7202881777634839,1.2653022539512473,-1.2882046645151803,0.03997356042454764,-0.25444919333974353,-0.36778320864117275,0.08495833650165412,1.1044511944969087,0.4603049580916313,0.8834146052311923,-0.28315776884852045,-0.9323328423074655,0.14367521799098548,-0.26451140208635515,-1.005766481572004,-0.11074009725541792
d0b6a53e,Preset,random,-0.04536468546997243,2.9913670852196477,1.0229439718849502,1.1409613573389605,0.4183749221923674,-1.3605658615365535,0.8748739653609798,1.4900818866987553,-2.88803532840173,-1.2502151464511893,-0.964801533921777,-1.568929812895773,-0.3203352896571891,-4.141866635832284,-1.0151924463004052,0.5442839913769144,-0.6513826026808225,2.9127415175984215,-0.18590664978598356,2.3204031988660017
23badbb7,Preset,random,1.4686920206730978,1.1898394152228433,1.652135463207458,-2.715470877523084,2.203170892231258,-0.3938745946594577,-2.1084935264034366,4.987183107659817,-0.43082199463281295,2.7373858045985284,-0.7540660224657999,-0.15554782614992382,1.822486228855048,1.7018621667319562,2.026069948418241,-1.0041255426315963,-2.7288293539471855,-1.2612480981533347,-0.5875049484567386,-0.29540353353138393
a8ce4de1,Preset,random,0.46033218702327894,0.09144688427171549,-0.39764112156707787,-0.2521621077892905,-0.6815615304241369,0.8009379841246633,0.35087332742437516,0.5200011829232738,0.22245789029361052,-0.5937550726536867,-1.3779818360601943,-0.170028176455459,1.1824414063809932,-0.46184748908657897,1.3193804491948755,0.3399048669251923,0.6019827344559642,-0.6170208667341911,-1.029276834209297,-0.8951605785007426
9d7c1408,Preset,random,0.10677717433043958,-1.7578799815667472,-0.8091739941736611,-0.8794657798080504,0.5388254393291513,0.7146464568530727,1.0229689820912728,1.3200640350671382,-0.2388817643958091,-0.042346950262476396,1.8776765393559285,-0.5721597552330112,-0.6634763404057578,-1.069806395828161,2.433681353284453,1.0330485818571564,-0.5220540442701808,0.8107854395181482,-0.7316244173775328,1.5319834014988862
53e09d96,Preset,random,-0.19166388837805795,0.2757925824722368,-1.5410512010079482,0.7683539248493583,0.13213105663272015,-1.241162332576794,0.4650830549871283,0.9213990236547576,0.9002172999811252,1.8345222996646842,0.35941881549268784,0.87222860754433,0.3518160661563833,-0.1436780831040657,0.9381580233948422,-1.1453249385386364,0.09018546105524694,-0.23348436428065325,0.1313660675389581,1.2379943289608717
5e5ff165,Preset,random,0.28219040415271895,1.1286058568371908,-1.539654515289508,0.048185120174711785,0.1465456734728884,-0.1104484756461389,-0.48961613082521127,-1.090808680362258,-1.0115998346800448,-0.4888572812403319,0.39017566034717155,-0.05757356951665272,-0.42954857077474573,-1.3849498553434594,0.19587896899801455,-2.446303323256433,-1.3099877513922655,0.22443749873238816,-0.15271770718454716,-0.18330180438225552
f3ae50b0,Preset,random,-1.7694418285553581,-0.5109755353034371,-0.2300064830415689,-1.8452954175703906,-1.6571232103108418,0.10237676955324301,-0.7827257249172821,-0.19286866957686846,-1.8505207632887526,-3.608819475596663,-2.6297073663282737,-0.6925159337001286,-0.7011052216099021,-1.485093545407392,-0.3123345733711459,2.2261227424722256,-0.8297549149055495,1.6164957396999469,-0.7139308199707675,-0.3102385302780323
b6360dc9,Preset,random,-0.13995083095468866,-0.13084199135391514,-1.217488722595072,1.4460172392270514,-0.6427905385636464,-0.6447350110105657,-0.6767751036963582,-0.4206951527602331,-1.266181826719601,-0.6494163453921893,0.841478191574177,-0.3708585018201651,-1.0871886995485447,0.7966349683016021,-0.058048180471952746,0.31417986705166173,-0.4252289763483477,-0.10291896978635912,0.33596089939515356,-0.39366180882643587
d5c329ce,Preset,random,-1.3485201737625965,0.03823187276332369,-0.14182031349132937,0.6325169979112423,-5.914566025688471,-1.8588215300538329,0.39559499509769075,2.0822317698331116,-2.555644379160623,-0.572387692082378,0.789948693155909,-1.583976907102887,2.273847301690445,-1.45908420541253,-0.3680466546503837,0.2709702911856779,-1.8765384425331988,2.692714466153022,-0.194892157770715,-1.2710186396639869
10b14dbd,Preset,random,0.5933125287146132,-1.0973324773737534,-1.708094931499548,-0.6502061927702324,-0.5949538959027165,0.6327370044685842,-0.39730423519274477,0.47650823849000484,0.39321507900332087,-1.0303722453254363,-0.8847867396722269,0.24582637289709494,0.9713904996503792,-0.8233684720903438,0.44070388001201705,-0.18110468460344548,-0.2762247568184137,0.18082978191827007,-0.5347801413564528,-0.09054656165675858
16e80e31,Preset,random,0.11998246500234112,-0.22851162220872226,-1.9242386298110083,-2.116152048630944,-0.12919795369819242,-1.0720746020448038,-1.4052135627715423,-0.6672215759940944,-0.7667579972015356,-0.40376324665487057,-3.4049698135592568,-0.6762163779226538,-0.8464218060178802,-1.2488869331924008,-0.43494763057579633,1.1911369321702046,0.2538255908588704,-0.10375200129765871,-0.6491675704263107,0.25871115986353704
740214b7,Preset,random,-0.4354205228476783,-0.2015684833012754,-2.065540579824858,-0.14679950569578604,0.39900242911924916,0.14375663692382157,-0.05226901892889639,-0.04229653699057473,0.2306942227313841,-0.6257991608844468,-0.8733873757966566,0.47719038075397263,-0.04585207648673781,-0.5987117635632981,-0.43642671920660336,-0.6355754841654967,0.7641941686177572,-0.4431373595612875,0.2343756383881223,-0.14743450852849427
8e597e41,Preset,random,-0.3228173913448145,1.7122031444870656,-1.4462833067595047,2.1550269861053355,-1.352570239897967,-2.508313411456264,0.951362284353262,-1.018510249976225,2.64223190723139,-0.93330001390847,-1.6181690233542205,-1.7533847502356514,-0.8387115586581174,0.12069407126879433,4.041254277279963,-1.1937724657824105,0.6525711530697911,-4.331096215549449,-1.6401536344676328,0.2771417831186313
26b1d48e,Preset,random,2.540596866460487,-1.510017614687701,4.336740256866315,-1.0770186988277035,-1.3910633196567885,-1.4342579212276028,-1.7433770172829934,1.7697807970414006,1.9783903288852949,-0.06772109497008877,-0.6761396588372234,0.6263323536015722,-0.13937489748752793,-1.6336036441188855,-1.9402412298694245,2.306144803187291,-0.6493475716792109,-0.255058371226153,0.9963381644052719,1.493026331117848
9f9c7692,Preset,random,0.8445014090299717,-0.36603642126698777,-1.496439163264625,0.8806628305811468,-0.40147395002244285,-1.0368558650258424,-0.01227415640543678,-0.6476291685355035,0.42324709797207055,-1.3305868025043326,1.808079438975282,0.04608063973250973,1.0432711530856822,1.5185485831209384,-0.07390986459671152,0.19702446230366272,0.3516713308931315,0.4502918427928399,0.08450732014484062,-0.3848165481489297
